N,B,T,Packet latency (ms),R,k,n,Frame latency (ms),Bandwidth increase (%),Loss rate (%)
12,15,41,75,0.6535211267605633,1160,1776,175.0,87.58620689656358,2.576015583678419
12,16,41,75,0.6387665198237885,1160,1816,175.0,91.03448275861237,0.8202716823406478
12,17,41,75,0.624663435648896,1160,1857,175.0,94.56896551723162,0.32341292877691347
12,18,41,75,0.6111696522655427,1160,1898,175.0,98.10344827587049,3.2279048466787934
12,19,41,75,0.5982465188241362,1160,1939,175.0,101.63793103448792,1.6351413238386416
13,13,41,75,0.677555958862674,1120,1653,175.0,83.30357142857648,1.822089947089947
13,14,41,75,0.6611570247933884,1120,1694,175.0,86.96428571427639,0.5441317941317941
13,15,41,75,0.6455331412103746,1120,1735,175.0,90.625,0.8258009994121105
13,16,41,75,0.6306306306306306,1120,1776,175.0,94.28571428572482,1.4130725241836353
13,17,41,75,0.6164006604292791,1120,1817,175.0,97.94642857142303,1.4652644166533055
13,18,41,75,0.6027987082884823,1120,1858,175.0,101.60714285714877,1.0519881353214686
13,19,41,75,0.5897840968931016,1120,1899,175.0,105.26785714285086,0.5325744214633104
14,14,41,75,0.652962515114873,1080,1654,175.0,90.18518518518,0.9945130315500686
14,15,41,75,0.6371681415929203,1080,1695,175.0,93.98148148147226,1.2281595100525142
14,16,41,75,0.6221198156682027,1080,1736,175.0,97.77777777776627,0.13523437391750148
14,17,41,75,0.6077658975801914,1080,1777,175.0,101.5740740740861,1.3414148342131882
14,18,41,75,0.5940594059405941,1080,1818,175.0,105.37037037037719,1.875545579249283
14,19,41,75,0.5809575040344271,1080,1859,175.0,109.1666666666697,0.7180342519848693
15,15,41,75,0.6283987915407855,1040,1655,175.0,97.59615384614143,1.1099240265906933
15,16,41,75,0.6132075471698114,1040,1696,175.0,101.53846153845433,0.692465970243748
15,17,41,75,0.5987334484743811,1040,1737,175.0,105.48076923076168,0.42166681055569943
15,18,41,75,0.5849268841394826,1040,1778,175.0,109.42307692307274,0.39853664853664855
15,19,41,75,0.5717427157779,1040,1819,175.0,113.36538461537808,0.0
16,16,41,75,0.6038647342995169,1000,1656,175.0,105.59999999998944,0.4933034044145156
16,17,41,75,0.5892751915144373,1000,1697,175.0,109.7000000000024,0.8529928918817807
16,18,41,75,0.5753739930955121,1000,1738,175.0,113.79999999999936,0.0
16,19,41,75,0.5621135469364812,1000,1779,175.0,117.9000000000119,0.0
17,17,41,75,0.5793602896801447,960,1658,175.0,114.375,0.795181755829904
17,18,41,75,0.5653710247349824,960,1698,175.0,118.54166666666639,0.2626184686369872
17,19,41,75,0.5520414031052329,960,1739,175.0,122.81249999999997,0.39838976181568775
18,18,41,75,0.5548854041013269,920,1658,175.0,123.69565217391317,0.0
18,19,41,75,0.5414949970570924,920,1700,175.0,128.26086956522045,0.0
19,19,41,75,0.5304400241109102,880,1659,175.0,133.97727272728525,0.0
