K_min,Rate,Delay,Packet latency (ms),Latency (ms),Bandwidth increase (%),Loss rate (%)
350,0.65,100,100,156.79632505194073,41.719934144781035,0.0
350,0.7,100,100,156.79089677968952,41.6693304478049,0.042099970470162895
350,0.75,100,100,156.7999439001082,41.75224528913411,0.0
350,0.8,100,100,156.6624276697418,40.52228482327236,0.016361125964707856
350,0.85,100,100,156.90850934513423,42.721579619724956,0.0
350,0.9,100,100,156.6877596069147,40.750599814190174,0.0
350,0.95,100,100,156.6642370938256,40.555765763041435,0.0
350,1.0,100,100,156.66785594199314,40.57288852024849,0.0
400,0.6,100,100,173.20849247517376,35.15364031126428,0.13081931579104805
400,0.65,100,100,173.44815154059438,36.876685253540266,0.0
400,0.7,100,100,173.35771415741678,36.220847567998774,0.21976049695386426
400,0.75,100,100,173.3215392041457,35.9675318725617,0.09352783400305112
400,0.8,100,100,173.55893733498684,37.6678995196205,0.10988024847693213
400,0.85,100,100,173.35319228825787,36.186230333254414,0.1778823623256324
400,0.9,100,100,173.2650158396598,35.56380729862,0.0
400,0.95,100,100,173.32832200788405,36.0097941045573,0.16611660069198633
400,1.0,100,100,173.42328126022056,36.69810155370528,0.06540965789552403
450,0.6,100,100,173.3667578957345,36.29222950862547,0.04905724342164302
450,0.65,100,100,173.3192782695664,35.94914951962054,0.0725887666889352
450,0.7,100,100,173.3554532228373,36.21105509960953,0.060823005055289106
450,0.75,100,100,173.27179864339806,35.60821700175361,0.10988024847693213
450,0.8,100,100,173.3961500452672,36.50113550092891,0.10988024847693213
450,0.85,100,100,173.29440798919242,35.774860762061444,0.0
450,0.9,100,100,173.27632051255708,35.642834236497954,0.0444705905814081
450,0.95,100,100,173.44815154059444,36.87668525354029,0.07717541952917012
450,1.0,100,100,173.33058294246356,36.032471399774515,0.07717541952917012
500,0.6,100,100,189.7922823302391,31.006969515808972,1.5341893376233222
500,0.65,100,100,189.88459748175399,31.541911557284443,1.6159223974499284
500,0.7,100,100,189.70268233023904,30.46892186015947,1.1484491650270217
500,0.75,100,100,189.97419748175426,32.08427256595341,1.9221223484100924
500,0.8,100,100,189.75970051205732,30.80915914633577,1.1506420032174918
500,0.85,100,100,189.8737368756936,31.49394707170786,1.0689089433908854
500,0.9,100,100,189.89817323933,31.625590605862293,1.4622243751906274
500,0.95,100,100,189.65380960296642,30.17975467373376,0.9632540123955162
500,1.0,100,100,189.756985360542,30.795011348431895,0.8095559901362152
