K_min,Rate,Delay,Packet latency (ms),Latency (ms),Bandwidth increase (%),Loss rate (%)
50,0.6,100,75,81.0873696969755,110.32594856124808,0.0
50,0.65,100,75,81.11406868687452,111.20235973177678,0.0
50,0.7,100,75,81.09189494950076,110.47449282743942,0.0
50,0.75,100,75,81.09732525253104,110.65274594686895,0.0
50,0.8,100,75,81.09325252525836,110.51905610729672,0.0
50,0.85,100,75,81.09777777778362,110.667600373488,0.0
50,0.9,100,75,81.10049292929872,110.75672693320287,0.0
50,0.95,100,75,81.09642020202601,110.62303709363064,0.0
50,1.0,100,75,81.11542626263208,111.2469230116343,0.0
100,0.6,100,75,97.82729613318618,63.32280678178776,0.0
100,0.65,100,75,97.79742946651947,62.80543797173594,0.0
100,0.7,100,75,97.82458098167102,63.275773253601315,0.0
100,0.75,100,75,97.83453653722655,63.44822952361848,0.0
100,0.8,100,75,97.79923956752957,62.836793657193674,0.0
100,0.85,100,75,97.8155304766205,63.11899482631283,0.0
100,0.9,100,75,97.83091633520637,63.385518152703135,0.0
100,0.95,100,75,97.81553047662051,63.11899482631283,0.0
100,1.0,100,75,97.83544158773167,63.46390736634732,0.0
150,0.6,100,75,97.80195471904476,62.883827185380184,0.0
150,0.65,100,75,97.82096077965079,63.213061882685864,0.0
150,0.7,100,75,97.81915067864071,63.18170619722815,0.0
150,0.75,100,75,97.80376482005485,62.91518287083787,0.0
150,0.8,100,75,97.8028597695498,62.899505028109004,0.0
150,0.85,100,75,97.82367593116598,63.26009541087238,0.0
150,0.9,100,75,97.81915067864071,63.18170619722815,0.0
150,0.95,100,75,97.81915067864067,63.18170619722818,0.0
150,1.0,100,75,97.81643552712555,63.134672669041684,0.0
200,0.6,100,75,114.3129290158388,46.23037604965139,0.0
200,0.65,100,75,114.33736537947505,46.51788974077955,0.0
200,0.7,100,75,114.31835931886908,46.294267981013206,0.0
200,0.75,100,75,114.31157144008122,46.21440306681094,0.0
200,0.8,100,75,114.32514719765688,46.374132895215496,0.0
200,0.85,100,75,114.29392295523273,46.006754289885066,0.0
200,0.9,100,75,114.30342598553577,46.118565169768225,0.0
200,0.95,100,75,114.31835931886899,46.29426798101321,0.0
200,1.0,100,75,114.31157144008118,46.21440306681095,0.0
250,0.6,100,75,114.3102138643236,46.19843008397048,0.0
250,0.65,100,75,114.32243204614184,46.34218692953456,0.0
250,0.7,100,75,114.34958356129326,46.6616465863436,0.0
250,0.75,100,75,114.31428659159633,46.24634903249186,0.0
250,0.8,100,75,114.32921992492956,46.422051843736845,0.0
250,0.85,100,75,114.33736537947513,46.51788974077953,0.0
250,0.9,100,75,114.3360078037175,46.5019167579391,0.0
250,0.95,100,75,114.31564416735394,46.2623220153323,0.0
250,1.0,100,75,114.30206840977816,46.102592186927794,0.0
300,0.6,100,75,131.32768421424427,37.535640951063634,0.0
300,0.65,100,75,131.33311248649562,37.584107667593166,0.0
300,0.7,100,75,131.32768421424433,37.53564095106364,0.0
300,0.75,100,75,131.29692400482026,37.26099622406288,0.0
300,0.8,100,75,131.36930096817105,37.90721911112348,0.0
300,0.85,100,75,131.3168276697418,37.43870751800454,0.0
300,0.9,100,75,131.32225594199298,37.4871742345341,0.0
300,0.95,100,75,131.32406536607675,37.501192826263974,0.03272225192941571
300,1.0,100,75,131.31320882157416,37.406396373651525,0.0
350,0.6,100,75,131.32406536607678,37.50332980671061,0.0
350,0.65,100,75,131.30958997340662,37.37408522929848,0.0
350,0.7,100,75,131.32768421424424,37.53564095106365,0.0
350,0.75,100,75,131.34035018283072,37.64872995629924,0.0
350,0.8,100,75,131.3530161514171,37.79219573582682,0.0
350,0.85,100,75,131.3855857849249,38.05261926071211,0.0
350,0.9,100,75,131.36206327183584,37.84259682241742,0.0
350,0.95,100,75,131.34939730324953,37.729507817181826,0.0
350,1.0,100,75,131.3294936383281,37.55179652324016,0.0
400,0.6,100,75,147.79926331629542,32.219421647163166,0.0
400,0.65,100,75,147.79926331629545,32.219421647163166,0.0
400,0.7,100,75,147.8015242508749,32.235656528966366,0.0
400,0.75,100,75,147.80604612003378,32.26812629257274,0.0
400,0.8,100,75,147.8150898583515,32.33306581978549,0.0
400,0.85,100,75,147.78569770881882,32.122012356344044,0.0
400,0.9,100,75,147.81508985835154,32.333065819785496,0.0
400,0.95,100,75,147.78569770881884,32.12201235634404,0.0
400,1.0,100,75,147.797002381716,32.20318676535999,0.0
450,0.6,100,75,147.7743930359216,32.04083794732809,0.0
450,0.65,100,75,147.79248051255715,32.17071700175361,0.0
450,0.7,100,75,147.7834367742394,32.10577747454086,0.0
450,0.75,100,75,147.77439303592163,32.0408379473281,0.0
450,0.8,100,75,147.81735079293097,32.34930070158868,0.0
450,0.85,100,75,147.80378518545433,32.251891410769545,0.0
450,0.9,100,75,147.79926331629545,32.219421647163166,0.0
450,0.95,100,75,147.78117583965994,32.08954259273765,0.0
450,1.0,100,75,147.84448200788427,32.541971812088946,0.0444705905814081
500,0.6,100,75,164.31170051205595,28.149114339224607,0.28766050080437294
500,0.65,100,75,164.34971263326804,28.392473716583474,0.06538644786128504
500,0.7,100,75,164.31713081508616,28.19897670012976,0.0
500,0.75,100,75,164.30083990599536,28.094679824118817,0.09588683360145764
500,0.8,100,75,164.33613687569226,28.313108021025116,0.0
500,0.85,100,75,164.3144156635711,28.180515549206394,0.04684699770549386
500,0.9,100,75,164.28997929993474,28.027305249954598,0.15908044327227275
500,0.95,100,75,164.28997929993474,28.03161860297407,0.06538644786128504
500,1.0,100,75,164.29812475448017,28.080532026214932,0.06319360967081512
