K_min,Rate,Delay,Packet latency (ms),Latency (ms),Bandwidth increase (%),Loss rate (%)
50,0.6,100,75,81.70597171717738,130.63194974960342,0.0
50,0.65,100,75,81.73040808081372,131.43408878703644,0.0
50,0.7,100,75,81.71049696970258,130.78049401579486,0.0
50,0.75,100,75,81.69375353535915,130.2308802308869,0.0
50,0.8,100,75,81.76706262626827,132.63729734318613,0.0
50,0.85,100,75,81.81276767677329,134.13759443171904,0.0
50,0.9,100,75,81.7688727272784,132.69671504966269,0.0
50,0.95,100,75,81.68017777778338,129.78524743231299,0.0
50,1.0,100,75,81.73583838384413,131.6123419064662,0.0
100,0.6,100,75,98.54500118369158,75.75533606575942,0.0
100,0.65,100,75,98.51332441601478,75.20661157024998,0.0
100,0.7,100,75,98.63731633520669,77.35447602410137,0.0
100,0.75,100,75,98.61650017359051,76.9938856413381,0.0
100,0.8,100,75,98.61106987056027,76.89981858496495,0.0
100,0.85,100,75,98.57758300187339,76.31973840399787,0.0
100,0.9,100,75,98.53957088066127,75.6612690093865,0.0
100,0.95,100,75,98.57939310288347,76.3510940894556,0.0
100,1.0,100,75,98.57034259783298,76.19431566216703,0.0
150,0.6,100,75,98.5775830018733,76.31973840399782,0.0
150,0.65,100,75,98.61921532510567,77.04091916952471,0.0
150,0.7,100,75,98.72963148672186,78.95361598244308,0.0
150,0.75,100,75,98.51603956752987,75.25364509843651,0.0
150,0.8,100,75,98.60925976955014,76.86846289950742,0.0
150,0.85,100,75,98.55495673924713,75.92571854705614,0.03263525722154564
150,0.9,100,75,98.6753284564189,78.0129454187127,0.0
150,0.95,100,75,98.53866583015622,75.64559116665741,0.0
150,1.0,100,75,98.58753855742889,76.49219467401511,0.0
200,0.6,100,75,115.35690477341392,58.51359985395959,0.0
200,0.65,100,75,115.20078356129272,56.67670682730742,0.0
200,0.7,100,75,115.35554719765634,58.49762687111909,0.0
200,0.75,100,75,115.46415325826236,59.775465498355324,0.0
200,0.8,100,75,115.43564416735303,59.44003285870581,0.0
200,0.85,100,75,115.19263810674707,56.580868930264785,0.0
200,0.9,100,75,115.2238623491714,56.94824753559517,0.0
200,0.95,100,75,115.33654113705019,58.27400511135273,0.0
200,1.0,100,75,115.32432295523209,58.13024826578861,0.0
250,0.6,100,75,115.25644416735332,57.33159912376599,0.0
250,0.65,100,75,115.23336537947446,57.06005841547835,0.0
250,0.7,100,75,115.35283204614123,58.46568090543814,0.0
250,0.75,100,75,115.31617750068663,58.03441036874597,0.0
250,0.8,100,75,115.33925628856538,58.305951077033605,0.0
250,0.85,100,75,115.218432046141,56.88435560423338,0.0
250,0.9,100,75,115.32160780371683,58.098302300107754,0.0
250,0.95,100,75,115.18856537947447,56.53294998174346,0.0
250,1.0,100,75,115.31210477341372,57.98649142022467,0.0
300,0.6,100,75,132.7100842142436,49.87422413302779,0.13328331883444935
300,0.65,100,75,132.66484861214937,49.47247180906151,0.042099970470162895
300,0.7,100,75,132.4097198163379,47.19239915172641,0.09118334836428646
300,0.75,100,75,132.49657217235878,47.967866616199,0.09118334836428646
300,0.8,100,75,132.47666850743732,47.792292302703984,0.042099970470162895
300,0.85,100,75,132.6612297639818,49.43161274292195,0.2992888895983144
300,0.9,100,75,132.41152924042183,47.210691704349436,0.016361125964707856
300,0.95,100,75,132.37895960691398,46.91989140517221,0.05846109643487075
300,1.0,100,75,132.46943081110228,47.725533033551336,0.042099970470162895
350,0.6,100,75,132.3952444236678,47.06742853520746,0.0
350,0.65,100,75,132.5219041095314,48.19831858756353,0.0
350,0.7,100,75,132.3970538477516,47.081447126937405,0.042099970470162895
350,0.75,100,75,132.71913133466242,50.0048411162416,0.0
350,0.8,100,75,132.5472360467044,48.42449659803478,0.0
350,0.85,100,75,132.52733238178297,48.275025097938475,0.03272225192941571
350,0.9,100,75,132.52914180586643,48.26294087626952,0.0
350,0.95,100,75,132.5472360467044,48.42022263714151,0.13328331883444935
350,1.0,100,75,132.45676484251598,47.610307047869206,0.15902216333990438
400,0.6,100,75,149.1309537835853,41.76029231786131,0.4748182788086668
400,0.65,100,75,149.15130219480025,41.89996384067605,0.7181102990298233
400,0.7,100,75,148.88903378358538,40.03174984947211,0.32046743975032654
400,0.75,100,75,148.94103527891244,40.405152130945424,0.33681985422420757
400,0.8,100,75,149.221391166763,42.413982532264846,0.5029364549161939
400,0.85,100,75,148.9274696714359,40.30559536898831,0.46763917001525557
400,0.9,100,75,149.06990854994055,41.32409798031321,0.5775194184921877
400,0.95,100,75,148.92520873685638,40.291507958323095,0.3904637504860855
400,1.0,100,75,149.26434892377233,42.71815034424947,0.6245824650267722
450,0.6,100,75,149.19425995180973,42.223458892902556,0.39764285927949666
450,0.65,100,75,149.1626068676975,41.9940230765199,0.45846586433478576
450,0.7,100,75,148.96816649386577,40.5999707125837,0.4303476882272587
450,0.75,100,75,149.0382554658283,41.09895710620658,0.5238755222303099
450,0.8,100,75,149.30052387704333,42.98220339537643,0.5258697191173685
450,0.85,100,75,148.91616499853862,40.2244209599724,0.30411502527644557
450,0.9,100,75,149.0088633162956,40.892198585041115,0.32505409259056145
450,0.95,100,75,149.18747714807128,42.15327953611307,0.8979868582425143
450,1.0,100,75,149.1919990172302,42.205076539961375,0.3741113360122045
500,0.6,100,75,165.36517929993465,34.37388661575196,3.2862670518087924
500,0.65,100,75,165.30273081508605,33.98810032168998,3.5336590694790817
500,0.7,100,75,165.5036520272072,35.19247475178819,3.539041490492053
500,0.75,100,75,165.42219748175256,34.722750607967214,2.974684679835657
500,0.8,100,75,165.59868233023738,35.76744470928445,3.479236812570146
500,0.85,100,75,165.51722778478302,35.28693718291475,2.939798617714544
500,0.9,100,75,165.51994293629798,35.27304818619203,3.9706319161618153
500,0.95,100,75,165.4412035423588,34.82394186980414,4.063329166940771
500,1.0,100,75,165.28643990599497,33.91615359332509,2.5660193807026253
