K_min,Rate,Delay,Packet latency (ms),Latency (ms),Bandwidth increase (%),Loss rate (%)
300,0.7,100,50,109.10153133466171,62.30022564123377,0.43496651954955023
300,0.75,100,50,109.41275227707003,65.06165868800161,0.36952201569071885
300,0.8,100,50,109.25352295769828,63.63996833646841,0.4840498974436738
300,0.85,100,50,109.2661889262848,63.75305734170401,0.5494944013025053
300,0.9,100,50,109.26257007811701,63.74234552583686,0.31565001556302225
300,0.95,100,50,109.10695960691287,62.34418887285044,0.1169221928697415
300,1.0,100,50,109.3313281933005,64.34106888139846,0.3810945194218537
350,0.6,100,50,108.97668107288146,61.18098767614139,0.17538328930461225
350,0.65,100,50,108.87716274827429,60.279609323753384,0.5261498679138367
350,0.7,100,50,109.71492609905951,67.76391320237289,0.3601442971499717
350,0.75,100,50,109.11419730324795,62.40026323976997,0.348372267492438
350,0.8,100,50,108.99839416188681,61.36203265957983,0.5494944013025053
350,0.85,100,50,108.98572819330037,61.25962855657742,0.27355004509285935
350,0.9,100,50,109.09791248649397,62.304702212512595,0.3413888600684773
350,0.95,100,50,109.114197303248,62.40453720066337,0.2150889486579886
350,1.0,100,50,109.16848002576116,62.88706738551218,0.18476100784535943
400,0.6,100,50,125.76787041909965,53.48642961857603,1.4290414892662353
400,0.65,100,50,125.74752200788483,53.3317257977954,1.6769201623276264
400,0.7,100,50,125.75882668078205,53.584697897850404,1.524563520156345
400,0.75,100,50,125.84700312938033,54.03102829916972,2.0091533637115995
400,0.8,100,50,125.70908612003439,53.0557328071412,1.5461008465365786
400,0.85,100,50,125.79047976489433,53.708907628471536,1.466332971054232
400,0.9,100,50,125.57343004526811,52.0837873700878,1.3145745879490682
400,0.95,100,50,125.93291864339885,54.66728104793282,1.3329211993100079
400,1.0,100,50,125.78369696115597,54.40537546794379,1.4571596653737624
450,0.6,100,50,125.98944200788485,55.13113481373817,1.7305640585895046
450,0.65,100,50,125.58247378358585,52.20885608916429,1.3963366603184733
450,0.7,100,50,125.9170921013428,54.53216216393064,2.1210278090755903
450,0.75,100,50,125.55760350321198,51.97014319746555,1.4244548364260003
450,0.8,100,50,125.99848574620259,55.16815721615713,2.453261010459563
450,0.85,100,50,126.25623228825862,56.99960650147874,1.225633406786252
450,0.9,100,50,125.86961247517462,54.208409415167516,1.5153902144758753
450,0.95,100,50,125.82213284900628,53.861034483886655,1.7632688875372666
450,1.0,100,50,125.7068251854551,53.03520298306199,1.7305640585895046
500,0.6,100,50,141.7336156635696,42.433904335006154,7.996882182791004
500,0.65,100,50,141.58156717872114,41.51654041482388,7.775405525553541
500,0.7,100,50,141.63587020902403,41.80812307894048,9.78484270372962
500,0.75,100,50,141.614148996903,41.735917549394436,7.6807147855105224
500,0.8,100,50,141.73090051205446,42.389563065965916,8.475120257239855
500,0.85,100,50,141.44852475447874,40.70683778600772,8.605893152962425
500,0.9,100,50,141.5136883908424,41.12402529005152,8.061072537093851
500,0.95,100,50,141.68202778478172,42.115492615108366,8.415116230391542
500,1.0,100,50,141.98612475447862,43.95022045547289,8.612272318607427
