K_min,Rate,Delay,Packet latency (ms),Latency (ms),Bandwidth increase (%),Loss rate (%)
250,0.85,100,50,89.40931689462408,47.36445783132352,0.0
250,0.9,100,50,89.38895325826039,47.12486308871678,0.0
250,0.95,100,50,89.40524416735136,47.31653888280219,0.0
250,1.0,100,50,89.37401992492705,46.94916027747178,0.0
300,0.6,100,50,106.43263081110226,38.47266413730153,0.0
300,0.65,100,50,106.40368002576187,38.21417498247725,0.0
300,0.7,100,50,106.42539311476719,38.40804184859545,0.0
300,0.75,100,50,106.43263081110223,38.47266413730153,0.0
300,0.8,100,50,106.43444023518599,38.488819709477994,0.0
300,0.85,100,50,106.39644232942689,38.14955269377118,0.0
300,0.9,100,50,106.40548944984572,38.23033055465378,0.0
300,0.95,100,50,106.41091772209698,38.27879727118335,0.0
300,1.0,100,50,106.42539311476723,38.43841862288745,0.0
350,0.6,100,50,106.3982517535107,38.16570826594772,0.0
350,0.65,100,50,106.38015751267298,38.00201556373596,0.042099970470162895
350,0.7,100,50,106.44348735560487,38.569597570360614,0.0
350,0.75,100,50,106.38920463309178,38.08493040506515,0.0
350,0.8,100,50,106.45253447602367,38.650375431243205,0.0
350,0.85,100,50,106.38920463309181,38.084930405065116,0.0
350,0.9,100,50,106.36930096817035,37.93759588541547,0.0
350,0.95,100,50,106.39282348125937,38.11724154941821,0.0
350,1.0,100,50,106.42720253885096,38.42419742077194,0.0
400,0.6,100,50,122.8738741574174,32.75517274666839,0.0
400,0.65,100,50,122.98918182096881,33.58100424749301,0.01176576163364609
400,0.7,100,50,122.91231004526789,33.03116573732261,0.0
400,0.75,100,50,122.91004911068842,33.01493085551942,0.0
400,0.8,100,50,122.9349193910623,33.19351455535447,0.0
400,0.85,100,50,122.91004911068842,33.01278338438142,0.04905724342164302
400,0.9,100,50,122.9349193910623,33.19351455535448,0.0
400,0.95,100,50,122.8625694845202,32.67399833765244,0.0
400,1.0,100,50,122.89648350321181,32.917521564700294,0.0
450,0.6,100,50,122.8919616340529,32.885051801093894,0.0
450,0.65,100,50,122.97335527891273,33.46950754600868,0.0
450,0.7,100,50,122.9010053723707,32.949991328306666,0.0
450,0.75,100,50,122.8829178957351,32.81796480274312,0.060823005055289106
450,0.8,100,50,122.9258756527445,33.12857502814171,0.0
450,0.85,100,50,122.88743976489407,32.85258203748752,0.0
450,0.9,100,50,122.92361471816507,33.112340146338525,0.0
450,0.95,100,50,122.99370369012769,33.615621482237366,0.0
450,1.0,100,50,122.89422256863234,32.8991392117591,0.03270482894776201
500,0.6,100,50,139.4474580878121,28.964338059905675,0.2527744386832605
500,0.65,100,50,139.43116717872113,28.87298124295316,0.25716011506420033
500,0.7,100,50,139.37414899690296,28.52196057422816,0.2549672768737304
500,0.75,100,50,139.43116717872115,28.866511213423944,0.28766050080437294
500,0.8,100,50,139.47189445144846,29.10676497660879,0.3857401725963005
500,0.85,100,50,139.44202778478174,28.929572434568684,0.5045521327344892
500,0.9,100,50,139.39043990599384,28.634884156278048,0.030500385740172598
500,0.95,100,50,139.45560354235758,29.013251483146536,0.29742859819828443
500,1.0,100,50,139.42030657266056,28.80560666878893,0.15688760508180283
