K_min,Rate,Delay,Packet latency (ms),Latency (ms),Bandwidth increase (%),Loss rate (%)
450,0.85,100,75,150.85152499853888,54.13865955260571,1.4499805565803512
450,0.9,100,75,150.92839677423976,54.60474668839451,2.451266813572504
450,0.95,100,75,150.77691415741734,53.55136914578881,1.4545672094205861
450,1.0,100,75,151.1477074284455,56.17738275216589,2.180454876309938
500,0.6,100,75,166.7634823302375,42.608940200536466,8.566621414460371
500,0.65,100,75,166.5489853605403,41.34029681044806,7.507480568463398
500,0.7,100,75,166.87480354235848,43.28173700451443,8.140612758729988
500,0.75,100,75,166.57070657266178,41.511709459442066,6.477843363574566
500,0.8,100,75,166.67116717872187,42.05027471745392,7.954221512540044
500,0.85,100,75,166.88837929993403,43.317969169878026,9.756535156179917
500,0.9,100,75,166.78791869387365,42.72764367563247,8.627622185940718
500,0.95,100,75,166.9182459666007,43.523198506544716,8.624432603118217
500,1.0,100,75,166.47567626963126,40.90438935429974,7.266866414290926
