K_min,Rate,Delay,Packet latency (ms),Latency (ms),Bandwidth increase (%),Loss rate (%)
50,0.6,100,75,81.15570101010681,112.56896698073714,0.0
50,0.65,100,75,81.15072323232904,112.40556828792661,0.0
50,0.7,100,75,81.15524848485425,112.55411255411806,0.0
50,0.75,100,75,81.1448404040462,112.21246074187788,0.0
50,0.8,100,75,81.12854949495531,111.67770138358921,0.0
50,0.85,100,75,81.14619797980382,112.25702402173538,0.0
50,0.9,100,75,81.16927676768255,113.01459977931108,0.0
50,0.95,100,75,81.14710303030884,112.28673287497354,0.0
50,1.0,100,75,81.14212525253106,112.12333418216315,0.0
100,0.6,100,75,97.88793451702462,64.37322224462022,0.0
100,0.65,100,75,97.86349815338818,63.94992049094149,0.0
100,0.7,100,75,97.87254865843875,64.10669891822987,0.0
100,0.75,100,75,97.9006052240953,64.59271204282403,0.0
100,0.8,100,75,97.87526380995388,64.15373244641638,0.0
100,0.85,100,75,97.90332037561048,64.63974557101052,0.0
100,0.9,100,75,97.89879512308518,64.5613563573663,0.0
100,0.95,100,75,97.87707391096397,64.18508813187402,0.0
100,1.0,100,75,97.8915547190448,64.43593361553553,0.0
150,0.6,100,75,97.88974461803471,64.40457793007793,0.0
150,0.65,100,75,97.91599108268117,64.85923536921425,0.0
150,0.7,100,75,97.89426987055995,64.48296714372214,0.0
150,0.75,100,75,97.90694057763066,64.70245694192594,0.0
150,0.8,100,75,97.87345370894379,64.12237676095867,0.0
150,0.85,100,75,97.85082744631751,63.730430692737706,0.0
150,0.9,100,75,97.88340926449936,64.29483303097602,0.0
150,0.95,100,75,97.8897446180347,64.40457793007792,0.0
150,1.0,100,75,97.8526375473276,63.7617863781953,0.0
200,0.6,100,75,114.3753775006872,46.9651332603122,0.0
200,0.65,100,75,114.42289265220226,47.524187659728035,0.0
200,0.7,100,75,114.39031083402043,47.1408360715572,0.0
200,0.75,100,75,114.39031083402051,47.14083607155719,0.0
200,0.8,100,75,114.372662349172,46.93318729463133,0.0
200,0.85,100,75,114.41881992492961,47.47626871120668,0.0
200,0.9,100,75,114.39709871280824,47.22070098575947,0.0
200,0.95,100,75,114.38623810674784,47.09291712303584,0.0
200,1.0,100,75,114.38080780371749,47.02902519167403,0.0
250,0.6,100,75,114.4052441673538,47.31653888280217,0.0
250,0.65,100,75,114.42832295523262,47.588079591089866,0.0
250,0.7,100,75,114.40117144008104,47.268619934280835,0.0
250,0.75,100,75,114.3658744703841,46.85332238042907,0.0
250,0.8,100,75,114.4188199249295,47.4762687112067,0.0
250,0.85,100,75,114.40252901583871,47.28459291712127,0.0
250,0.9,100,75,114.36180174311141,46.805403431907685,0.0
250,0.95,100,75,114.40252901583871,47.284592917121266,0.0
250,1.0,100,75,114.40388659159623,47.30056589996173,0.0
300,0.6,100,75,131.40006117759503,38.18186383812426,0.0
300,0.65,100,75,131.46520044461076,38.7634644364788,0.0
300,0.7,100,75,131.44529677968927,38.58575314253711,0.0
300,0.75,100,75,131.369300968171,37.9072191111235,0.0
300,0.8,100,75,131.39825175351123,38.16570826594773,0.0
300,0.85,100,75,131.40006117759503,38.18186383812422,0.0
300,0.9,100,75,131.40006117759503,38.181863838124215,0.0
300,0.95,100,75,131.41272714618137,38.29495284335985,0.0
300,1.0,100,75,131.447106203773,38.60190871471362,0.0
350,0.6,100,75,131.36749154408716,37.891063538946966,0.0
350,0.65,100,75,131.4109177220976,38.278797271183294,0.0
350,0.7,100,75,131.42177426660024,38.375730704242415,0.0
350,0.75,100,75,131.41453657026517,38.30897143508975,0.009377718540747185
350,0.8,100,75,131.43805908335426,38.52113085383107,0.0
350,0.85,100,75,131.4145365702652,38.31110841553639,0.0
350,0.9,100,75,131.45434390010809,38.66653100341967,0.0
350,0.95,100,75,131.38920463309242,38.08493040506515,0.0
350,1.0,100,75,131.423583690684,38.39188627641895,0.0
400,0.6,100,75,147.837699204146,32.4954146378174,0.0
400,0.65,100,75,147.88970069947305,32.868816919290715,0.0
400,0.7,100,75,147.91231004526736,33.03116573732257,0.0
400,0.75,100,75,147.87161322283748,32.73893786486519,0.0
400,0.8,100,75,147.8806569611552,32.80387739207795,0.0
400,0.85,100,75,147.86256948451978,32.67399833765245,0.0
400,0.9,100,75,147.90552724152911,32.98246109191304,0.0
400,0.95,100,75,147.91909284900575,33.07772291159416,0.060823005055289106
400,1.0,100,75,147.89874443779078,32.931608975365464,0.016352414473881006
450,0.6,100,75,147.94170219480011,33.24221920076404,0.0
450,0.65,100,75,147.87839602657579,32.787642510274765,0.0
450,0.7,100,75,147.86709135367866,32.70432063012083,0.01176576163364609
450,0.75,100,75,147.87839602657584,32.783347567998774,0.060823005055289106
450,0.8,100,75,147.910049110688,33.0149308555194,0.0
450,0.85,100,75,147.89874443779078,32.93375644650345,0.0
450,0.9,100,75,147.9236147181647,33.11234014633856,0.0
450,0.95,100,75,147.87613509199633,32.77140762847156,0.0
450,1.0,100,75,147.9032663069497,32.966226210109845,0.0
500,0.6,100,75,164.42573687569225,28.83605894110644,0.18958082901244536
500,0.65,100,75,164.4311671787225,28.87082456644342,0.28985333899484284
500,0.7,100,75,164.39587020902562,28.654553046046857,0.22008121475261797
500,0.75,100,75,164.46374899690434,29.06000822987765,0.483819844388228
500,0.8,100,75,164.38500960296497,28.587178471882638,0.285467662613903
500,0.85,100,75,164.4040156635711,28.7077798223072,0.21031311735870648
500,0.9,100,75,164.38500960296503,28.59580517792159,0.2527744386832605
500,0.95,100,75,164.36600354235895,28.483830533535986,0.17761989342806395
500,1.0,100,75,164.404015663571,28.705623145797457,0.3486612722847181
