N,B,T,Packet latency (ms),R,k,n,Frame latency (ms),Bandwidth increase (%),Loss rate (%)
9,9,41,50,0.7762280169799879,1280,1649,150.0,60.078125000000014,2.8403829966329965
9,10,41,50,0.757396449704142,1280,1690,150.0,63.28125,5.564469930789375
9,11,41,50,0.7394569612940497,1280,1731,150.0,66.484375,3.6370943228582115
9,12,41,50,0.7223476297968398,1280,1772,150.0,69.6875,6.976185465768799
9,13,41,50,0.7060121345835632,1280,1813,150.0,72.890625,4.918981481481482
9,14,41,50,0.6903991370010788,1280,1854,150.0,76.09375,5.0824214365881035
9,15,41,50,0.6754617414248021,1280,1895,150.0,79.296875,6.169478348297792
9,16,41,50,0.6611570247933884,1280,1936,150.0,82.5,4.446256546950991
9,17,41,50,0.6474456246838645,1280,1977,150.0,85.703125,1.692328376356154
9,18,41,50,0.6342913776015857,1280,2018,150.0,88.90625,4.151643752338197
9,19,41,50,0.6216610004856726,1280,2059,150.0,92.109375,5.113709432285821
10,10,41,50,0.7515151515151515,1240,1650,150.0,65.32258064515625,2.0659099960175227
10,11,41,50,0.7332939089296274,1240,1691,150.0,68.62903225806174,3.053262614194514
10,12,41,50,0.7159353348729792,1240,1732,150.0,71.93548387096938,3.775569313203722
10,13,41,50,0.6993795826283136,1240,1773,150.0,75.24193548387491,2.0059465623981754
10,14,41,50,0.6835722160970231,1240,1814,150.0,78.54838709678286,2.9740656263953755
10,15,41,50,0.6684636118598383,1240,1855,150.0,81.8548387096823,3.8556864945753833
10,16,41,50,0.6540084388185654,1240,1896,150.0,85.16129032258914,5.54372880537755
10,17,41,50,0.6401652039235932,1240,1937,150.0,88.46774193547179,3.5163915137033417
10,18,41,50,0.6268958543983822,1240,1978,150.0,91.77419354837916,0.9139181540615233
10,19,41,50,0.6141654284299158,1240,2019,150.0,95.08064516128486,3.6352171656831156
11,11,41,50,0.7268322228952151,1200,1651,150.0,70.91666666666997,2.5648615787504676
11,12,41,50,0.7092198581560284,1200,1692,150.0,74.33333333332929,2.130253148771667
11,13,41,50,0.6924408540103866,1200,1733,150.0,77.75,1.5465457039531112
11,14,41,50,0.6764374295377678,1200,1774,150.0,81.166666666672,2.23609552313256
11,15,41,50,0.6611570247933884,1200,1815,150.0,84.58333333332743,2.2071798229205637
11,16,41,50,0.646551724137931,1200,1856,150.0,88.0,2.928045891008854
11,17,41,50,0.632577754348972,1200,1898,150.0,91.5,0.7270856715301159
11,18,41,50,0.6191950464396285,1200,1938,150.0,94.83333333332597,5.5688676892380595
11,19,41,50,0.6063668519454269,1200,1980,150.0,98.33333333332568,2.7073201147275223
12,12,41,50,0.7021791767554479,1160,1652,150.0,76.89655172413325,1.593134409226363
12,13,41,50,0.6851742468989959,1160,1693,150.0,80.43103448276587,2.6291329643820065
12,14,41,50,0.6689734717416379,1160,1734,150.0,83.96551724138732,1.7126243275668565
12,15,41,50,0.6535211267605633,1160,1776,150.0,87.58620689656358,0.8627139853193492
12,16,41,50,0.6387665198237885,1160,1816,150.0,91.03448275861237,3.2049098907336453
12,17,41,50,0.624663435648896,1160,1857,150.0,94.56896551723162,3.7999729091683117
12,18,41,50,0.6111696522655427,1160,1898,150.0,98.10344827587049,1.2179586413302887
12,19,41,50,0.5982465188241362,1160,1939,150.0,101.63793103448792,1.0417714823845092
13,13,41,50,0.677555958862674,1120,1653,150.0,83.30357142857648,1.5438612313612314
13,14,41,50,0.6611570247933884,1120,1694,150.0,86.96428571427639,0.9382515632515633
13,15,41,50,0.6455331412103746,1120,1735,150.0,90.625,0.5073051948051948
13,16,41,50,0.6306306306306306,1120,1776,150.0,94.28571428572482,0.30456683234461013
13,17,41,50,0.6164006604292791,1120,1817,150.0,97.94642857142303,1.1272613703169259
13,18,41,50,0.6027987082884823,1120,1858,150.0,101.60714285714877,1.6103495270161936
13,19,41,50,0.5897840968931016,1120,1899,150.0,105.26785714285086,2.063024424135535
14,14,41,50,0.652962515114873,1080,1654,150.0,90.18518518518,1.4937786645605575
14,15,41,50,0.6371681415929203,1080,1695,150.0,93.98148148147226,1.7899329370522785
14,16,41,50,0.6221198156682027,1080,1736,150.0,97.77777777776627,0.9323689570603151
14,17,41,50,0.6077658975801914,1080,1777,150.0,101.5740740740861,0.7859631985146389
14,18,41,50,0.5940594059405941,1080,1818,150.0,105.37037037037719,1.0839533884801376
14,19,41,50,0.5809575040344271,1080,1859,150.0,109.1666666666697,0.6630952875808843
15,15,41,50,0.6283987915407855,1040,1655,150.0,97.59615384614143,0.10207128262683818
15,16,41,50,0.6132075471698114,1040,1696,150.0,101.53846153845433,0.4128176350398573
15,17,41,50,0.5987334484743811,1040,1737,150.0,105.48076923076168,0.4295267489711934
15,18,41,50,0.5849268841394826,1040,1778,150.0,109.42307692307274,1.7378917378917378
15,19,41,50,0.5717427157779,1040,1819,150.0,113.36538461537808,0.6542454459121126
16,16,41,50,0.6038647342995169,1000,1656,150.0,105.59999999998944,0.3650579872802095
16,17,41,50,0.5892751915144373,1000,1697,150.0,109.7000000000024,0.2559857837635615
16,18,41,50,0.5753739930955121,1000,1738,150.0,113.79999999999936,0.3658062102506547
16,19,41,50,0.5621135469364812,1000,1779,150.0,117.9000000000119,0.41341189674523005
17,17,41,50,0.5793602896801447,960,1658,150.0,114.375,0.03928170594837262
17,18,41,50,0.5653710247349824,960,1698,150.0,118.54166666666639,0.1344073450554932
17,19,41,50,0.5520414031052329,960,1739,150.0,122.81249999999997,0.19475230702082555
18,18,41,50,0.5548854041013269,920,1658,150.0,123.69565217391317,0.21682200426161777
18,19,41,50,0.5414949970570924,920,1700,150.0,128.26086956522045,0.2704175409489419
19,19,41,50,0.5304400241109102,880,1659,150.0,133.97727272728525,0.1686902697003707
