K_min,Rate,Delay,Packet latency (ms),Latency (ms),Bandwidth increase (%),Loss rate (%)
50,0.6,100,50,56.33354343434858,118.40675664205637,0.0
50,0.65,100,50,56.33897373737885,118.58500976148626,0.0
50,0.7,100,50,56.394634343439456,120.41210423563946,0.0
50,0.75,100,50,56.34621414141929,118.82268058739233,0.0
50,0.8,100,50,56.37789090909602,119.8624904507317,0.0
50,0.85,100,50,56.334901010106115,118.45131992191392,0.0
50,0.9,100,50,56.360694949500086,119.29802223920426,0.0
50,0.95,100,50,56.304129292934434,117.44121891181285,0.0
50,1.0,100,50,56.31680000000514,117.85714285714853,0.0
100,0.6,100,50,73.11781734530793,68.35539429774617,0.0
100,0.65,100,50,73.10876684025746,68.19861587045776,0.0
100,0.7,100,50,73.2128476483383,70.00156778427461,0.0
100,0.75,100,50,73.12867795136857,68.54352841049223,0.0
100,0.8,100,50,73.12958300187361,68.5592062532211,0.0
100,0.85,100,50,73.1160072442979,68.32403861228845,0.0
100,0.9,100,50,73.1241526988433,68.46513919684818,0.0
100,0.95,100,50,73.10514663823727,68.13590449954233,0.0
100,1.0,100,50,73.1485890624797,68.88844095052683,0.0
150,0.6,100,50,73.1313931028837,68.59056193867895,0.0
150,0.65,100,50,73.15401936551004,68.98250800689983,0.0
150,0.7,100,50,73.12777290086353,68.52785056776356,0.0
150,0.75,100,50,73.20108199177267,69.79775582879958,0.0
150,0.8,100,50,73.09881128470188,68.02615960044052,0.0
150,0.85,100,50,73.11691229480294,68.33971645501734,0.0
150,0.9,100,50,73.14406380995447,68.81005173688263,0.0
150,0.95,100,50,73.10605168874227,68.15158234227115,0.0
150,1.0,100,50,73.15311431500496,68.9668301641709,0.0
200,0.6,100,50,89.77450477341183,51.66119021540534,0.0
200,0.65,100,50,89.64553507644212,50.14375684556226,0.0
200,0.7,100,50,89.69169265219969,50.68683826213768,0.0
200,0.75,100,50,89.6821896218967,50.57502738225459,0.0
200,0.8,100,50,89.75685628856333,51.45354143847942,0.0
200,0.85,100,50,89.65096537947238,50.2076487769241,0.0
200,0.9,100,50,89.70934113704817,50.89448703906357,0.0
200,0.95,100,50,89.64146234916939,50.09583789704097,0.0
200,1.0,100,50,89.76907447038157,51.59729828404351,0.0
250,0.6,100,50,89.64417750068458,50.127783862721806,0.0
250,0.65,100,50,89.71612901583617,50.97435195326579,0.0
250,0.7,100,50,89.79351083401791,51.88481197517166,0.0
250,0.75,100,50,89.713413864321,50.94240598758487,0.0
250,0.8,100,50,89.6306017431088,49.96805403431735,0.0
250,0.85,100,50,89.70662598553308,50.862541073382666,0.0
250,0.9,100,50,89.7310623491693,51.150054764510834,0.0
250,0.95,100,50,89.76907447038147,51.59729828404349,0.0
250,1.0,100,50,89.69983810674513,50.782676159180404,0.0
300,0.6,100,50,106.79994390010732,41.75224528913403,0.0
300,0.65,100,50,106.6968067273325,40.83137767507278,0.0
300,0.7,100,50,106.78004023518581,41.574533995192375,0.0
300,0.75,100,50,106.8162287168612,41.89764543872271,0.0
300,0.8,100,50,106.68956903099735,40.76461840592002,0.016361125964707856
300,0.85,100,50,106.74928002576169,41.29988926819168,0.0
300,0.9,100,50,106.74385175351037,41.25142255166211,0.0
300,0.95,100,50,106.85422662262037,42.23691245442954,0.0
300,1.0,100,50,106.73118578492404,41.138333546426495,0.0
350,0.6,100,50,106.86870201529048,42.366157031841674,0.0
350,0.65,100,50,106.93022243413864,42.91544648584316,0.0
350,0.7,100,50,106.75108944984552,41.31604484036817,0.0
350,0.75,100,50,106.73480463309161,41.17064469077952,0.0
350,0.8,100,50,106.78727793152093,41.63701930345184,0.042099970470162895
350,0.85,100,50,106.79632505193972,41.71779716433445,0.009377718540747185
350,0.9,100,50,106.74928002576178,41.29988926819162,0.0
350,0.95,100,50,106.70947269591893,40.94446668030833,0.0
350,1.0,100,50,106.7492800257617,41.29988926819165,0.0
400,0.6,100,50,123.3373657462025,36.079028574046035,0.0725887666889352
400,0.65,100,50,123.3984109798473,36.517370382732146,0.1052935956366972
400,0.7,100,50,123.25145023218379,35.46210306552487,0.14258507742469415
400,0.75,100,50,123.36223602657634,36.25761227388114,0.0889411811628162
400,0.8,100,50,123.42328126022109,36.70024902484318,0.0
400,0.85,100,50,123.53180612003426,37.47522840912025,0.1052935956366972
