N,B,T,Packet latency (ms),R,k,n,Frame latency (ms),Bandwidth increase (%),Loss rate (%)
12,15,41,75,0.6535211267605633,1160,1776,78.48159999999919,87.58620689656358,7.485648309403099
12,16,41,75,0.6387665198237885,1160,1816,78.5456000000079,91.03448275861237,10.620767057548667
12,17,41,75,0.624663435648896,1160,1857,78.61119999999845,94.56896551723162,9.055352374317891
12,18,41,75,0.6111696522655427,1160,1898,78.67680000000199,98.10344827587049,10.695815111523924
12,19,41,75,0.5982465188241362,1160,1939,78.74239999999253,101.63793103448792,9.13823741888876
13,13,41,75,0.677555958862674,1120,1653,78.28480000000594,83.30357142857648,8.130244241355353
13,14,41,75,0.6611570247933884,1120,1694,78.35039999999658,86.96428571427639,8.312623590401367
13,15,41,75,0.6455331412103746,1120,1735,78.41600000000858,90.625,6.686324221046442
13,16,41,75,0.6306306306306306,1120,1776,78.48159999999919,94.28571428572482,7.5392817059483725
13,17,41,75,0.6164006604292791,1120,1817,78.54719999998993,97.94642857142303,5.575363422585645
13,18,41,75,0.6027987082884823,1120,1858,78.61280000000237,101.60714285714877,5.985850569183902
13,19,41,75,0.5897840968931016,1120,1899,78.6783999999925,105.26785714285086,4.8542468334135
14,14,41,75,0.652962515114873,1080,1654,78.28639999999662,90.18518518518,7.649021074947
14,15,41,75,0.6371681415929203,1080,1695,78.35200000000901,93.98148148147226,7.426805780715245
14,16,41,75,0.6221198156682027,1080,1736,78.41759999999066,97.77777777776627,4.802690831497416
14,17,41,75,0.6077658975801914,1080,1777,78.48320000000308,101.5740740740861,3.776568843441271
14,18,41,75,0.5940594059405941,1080,1818,78.54879999999325,105.37037037037719,6.994672375330811
14,19,41,75,0.5809575040344271,1080,1859,78.61440000000572,109.1666666666697,5.980016211497693
15,15,41,75,0.6283987915407855,1040,1655,78.28800000000044,97.59615384614143,4.709577973466862
15,16,41,75,0.6132075471698114,1040,1696,78.35359999999108,101.53846153845433,6.509539842873176
15,17,41,75,0.5987334484743811,1040,1737,78.41920000000304,105.48076923076168,2.6229351923796367
15,18,41,75,0.5849268841394826,1040,1778,78.48479999999364,109.42307692307274,2.0769662436329104
15,19,41,75,0.5717427157779,1040,1819,78.55040000000395,113.36538461537808,3.68801979913091
16,16,41,75,0.6038647342995169,1000,1656,78.28960000000373,105.59999999998944,3.4160867938645714
16,17,41,75,0.5892751915144373,1000,1697,78.3551999999945,109.7000000000024,2.0390011223344557
16,18,41,75,0.5753739930955121,1000,1738,78.42080000000692,113.79999999999936,1.5597081930415264
16,19,41,75,0.5621135469364812,1000,1779,78.48639999999538,117.9000000000119,4.873887018331463
17,17,41,75,0.5793602896801447,960,1658,78.29279999999649,114.375,1.2346068711809453
17,18,41,75,0.5653710247349824,960,1698,78.35680000000518,118.54166666666639,2.3563178077066964
17,19,41,75,0.5520414031052329,960,1739,78.42239999999579,122.81249999999997,2.819962744731263
18,18,41,75,0.5548854041013269,920,1658,78.29279999999649,123.69565217391317,1.1388848224597017
18,19,41,75,0.5414949970570924,920,1700,78.35999999999056,128.26086956522045,1.48627986792238
19,19,41,75,0.5304400241109102,880,1659,78.2944000000089,133.97727272728525,1.1008230452674896
