0.000000000,0x0000cd45,59198,5201,0,0,0
0.000029000,0x00000000,5201,59198,0,1,0
0.026220000,0x00003577,59198,5201,1,1,37
0.026248000,0x00004145,5201,59198,1,38,0
0.026261000,0x000087fc,59198,5201,1,1,0
0.026265000,0x00004146,5201,59198,1,38,0
0.026322000,0x00004147,5201,59198,1,38,1
0.045951000,0x00004944,59198,5201,38,2,0
0.052300000,0x0000fd93,59198,5201,38,2,4
0.094732000,0x00004148,5201,59198,2,42,0
0.115795000,0x0000a092,59198,5201,42,2,129
0.115802000,0x00004149,5201,59198,2,171,0
0.115859000,0x0000414a,5201,59198,2,171,1
0.135983000,0x0000b494,59198,5201,171,3,0
0.141993000,0x0000f6ac,62387,5201,0,0,0
0.142011000,0x00000000,5201,62387,0,1,0
0.163776000,0x00001a6f,62387,5201,1,1,0
0.169907000,0x00006e0d,62387,5201,1,1,37
0.169915000,0x0000a51f,5201,62387,1,38,0
0.170863000,0x0000414b,5201,59198,3,171,1
0.170912000,0x0000a520,5201,62387,1,38,2896
0.170920000,0x0000a522,5201,62387,2897,38,2896
0.170935000,0x0000a524,5201,62387,5793,38,2896
0.170939000,0x0000a526,5201,62387,8689,38,2896
0.170985000,0x0000a528,5201,62387,11585,38,2896
0.193716000,0x00001e5d,59198,5201,171,4,0
0.193724000,0x0000414c,5201,59198,4,171,1
0.199687000,0x0000546e,62387,5201,38,2897,0
0.199695000,0x0000a52a,5201,62387,14481,38,2896
0.199698000,0x0000a52c,5201,62387,17377,38,2896
0.199701000,0x0000f8b0,62387,5201,38,8689,0
0.199704000,0x0000d7a8,62387,5201,38,14481,0
0.199722000,0x0000a52e,5201,62387,20273,38,2896
0.199737000,0x0000a530,5201,62387,23169,38,2896
0.199766000,0x0000a532,5201,62387,26065,38,2896
0.199770000,0x0000a534,5201,62387,28961,38,2896
0.199793000,0x0000a536,5201,62387,31857,38,2896
0.199821000,0x0000a538,5201,62387,34753,38,2896
0.199825000,0x0000a53a,5201,62387,37649,38,2896
0.199852000,0x0000a53c,5201,62387,40545,38,2896
0.214293000,0x0000da53,59198,5201,171,5,0
0.219978000,0x0000afa1,62387,5201,38,14481,0
0.225521000,0x0000fb41,62387,5201,38,20273,0
0.225526000,0x0000a53e,5201,62387,43441,38,2896
0.225528000,0x0000a540,5201,62387,46337,38,2896
0.225552000,0x0000a542,5201,62387,49233,38,2896
0.225585000,0x0000a544,5201,62387,52129,38,2896
0.233008000,0x00008682,62387,5201,38,24617,0
0.233014000,0x0000a546,5201,62387,55025,38,2896
0.233017000,0x0000a548,5201,62387,57921,38,2896
0.233023000,0x00009816,62387,5201,38,31857,0
0.233026000,0x00006297,62387,5201,38,40545,0
0.233033000,0x00009743,62387,5201,38,43441,0
0.233043000,0x0000a54a,5201,62387,60817,38,2896
0.233102000,0x0000a54c,5201,62387,63713,38,2896
0.233106000,0x0000a54e,5201,62387,66609,38,2896
0.233173000,0x0000a550,5201,62387,69505,38,2896
0.233177000,0x0000a552,5201,62387,72401,38,2896
0.233221000,0x0000a554,5201,62387,75297,38,2896
0.233224000,0x0000a556,5201,62387,78193,38,1448
0.233228000,0x0000a557,5201,62387,79641,38,2896
0.233273000,0x0000a559,5201,62387,82537,38,2896
0.233276000,0x0000a55b,5201,62387,85433,38,2896
0.233326000,0x0000a55d,5201,62387,88329,38,2896
0.233329000,0x0000a55f,5201,62387,91225,38,2896
0.233381000,0x0000a561,5201,62387,94121,38,2896
0.233385000,0x0000a563,5201,62387,97017,38,2896
0.233438000,0x0000a565,5201,62387,99913,38,1448
0.249337000,0x0000a28e,62387,5201,38,53577,0
0.249344000,0x0000a566,5201,62387,101361,38,4344
0.249347000,0x0000a569,5201,62387,105705,38,4344
0.249401000,0x0000a56c,5201,62387,110049,38,4344
0.249442000,0x0000a56f,5201,62387,114393,38,4344
0.257187000,0x0000acaf,62387,5201,38,68057,0
0.257195000,0x0000a572,5201,62387,118737,38,4344
0.257198000,0x0000a575,5201,62387,123081,38,4344
0.257222000,0x0000a578,5201,62387,127425,38,4344
0.257286000,0x0000a57b,5201,62387,131769,38,4344
0.257290000,0x0000a57e,5201,62387,136113,38,4344
0.257353000,0x0000a581,5201,62387,140457,38,4344
0.257357000,0x0000a584,5201,62387,144801,38,4344
0.262087000,0x000012bb,62387,5201,38,82537,0
0.262093000,0x0000a587,5201,62387,149145,38,5792
0.262097000,0x0000a58b,5201,62387,154937,38,5792
0.262100000,0x00009919,62387,5201,38,95569,0
0.262106000,0x0000daed,62387,5201,38,101361,0
0.262123000,0x0000a58f,5201,62387,160729,38,5792
0.262129000,0x0000a593,5201,62387,166521,38,7240
0.262202000,0x0000a598,5201,62387,173761,38,7240
0.262266000,0x0000a59d,5201,62387,181001,38,7240
0.262340000,0x0000a5a2,5201,62387,188241,38,7240
0.262415000,0x0000a5a7,5201,62387,195481,38,7240
0.262420000,0x0000a5ac,5201,62387,202721,38,7240
0.262492000,0x0000a5b1,5201,62387,209961,38,7240
0.271295000,0x0000aef1,62387,5201,38,115841,0
0.271301000,0x0000a5b6,5201,62387,217201,38,8688
0.271306000,0x0000a5bc,5201,62387,225889,38,8688
0.271328000,0x0000a5c2,5201,62387,234577,38,8688
0.276150000,0x00009113,62387,5201,38,118737,0
0.276155000,0x0000a5c8,5201,62387,243265,38,6544
0.281692000,0x00006572,62387,5201,38,136113,0
0.281701000,0x0000a5cd,5201,62387,249809,38,10136
0.281707000,0x0000ab85,62387,5201,38,160729,0
0.281711000,0x0000a5d4,5201,62387,259945,38,11584
0.281890000,0x0000a5dc,5201,62387,271529,38,3592
0.281895000,0x0000a5df,5201,62387,275121,38,11584
0.287840000,0x0000e66e,62387,5201,38,176657,0
0.287848000,0x0000a5e7,5201,62387,286705,38,13032
0.293882000,0x00006234,62387,5201,38,208513,0
0.293889000,0x0000a5f0,5201,62387,299737,38,15928
0.293895000,0x0000a5fb,5201,62387,315665,38,15928
0.293902000,0x00008876,62387,5201,38,234577,0
0.294041000,0x0000a606,5201,62387,331593,38,8688
0.294048000,0x0000a60c,5201,62387,340281,38,17376
0.294087000,0x0000a618,5201,62387,357657,38,17376
0.294272000,0x0000a624,5201,62387,375033,38,17376
0.294437000,0x0000a630,5201,62387,392409,38,13032
0.294443000,0x0000a639,5201,62387,405441,38,17376
0.294521000,0x0000a645,5201,62387,422817,38,17376
0.294766000,0x0000a651,5201,62387,440193,38,17376
0.299838000,0x0000251b,62387,5201,38,249809,0
0.299845000,0x0000a65d,5201,62387,457569,38,13032
