0.000000000,0x0000f6ac,62387,5201,0,0,0
0.022290000,0x00000000,5201,62387,0,1,0
0.022479000,0x00001a6f,62387,5201,1,1,0
0.022556000,0x00006e0d,62387,5201,1,1,37
0.049770000,0x0000a51f,5201,62387,1,38,0
0.053136000,0x0000a520,5201,62387,1,38,1448
0.053155000,0x0000a521,5201,62387,1449,38,1448
0.053157000,0x0000a522,5201,62387,2897,38,1448
0.053210000,0x0000546e,62387,5201,38,2897,0
0.053222000,0x0000a523,5201,62387,4345,38,1448
0.053224000,0x0000a524,5201,62387,5793,38,1448
0.053238000,0x0000e3f4,62387,5201,38,5793,0
0.053358000,0x0000a525,5201,62387,7241,38,1448
0.053361000,0x0000a526,5201,62387,8689,38,1448
0.053362000,0x0000a527,5201,62387,10137,38,1448
0.053378000,0x0000f8b0,62387,5201,38,8689,0
0.053394000,0x00007d17,62387,5201,38,11585,0
0.053397000,0x0000a528,5201,62387,11585,38,1448
0.053541000,0x0000a529,5201,62387,13033,38,1448
0.053562000,0x0000d7a8,62387,5201,38,14481,0
0.074621000,0x0000afa1,62387,5201,38,14481,0
0.081623000,0x0000a52a,5201,62387,14481,38,1448
0.081631000,0x0000a52b,5201,62387,15929,38,1448
0.081634000,0x0000a52c,5201,62387,17377,38,1448
0.081637000,0x0000a52d,5201,62387,18825,38,1448
0.081640000,0x0000a52e,5201,62387,20273,38,1448
0.081804000,0x00009478,62387,5201,38,17377,0
0.081859000,0x0000fb41,62387,5201,38,20273,0
0.082929000,0x0000dd4f,62387,5201,38,21721,0
0.085554000,0x0000a52f,5201,62387,21721,38,1448
0.085557000,0x0000a530,5201,62387,23169,38,1448
0.085559000,0x0000a531,5201,62387,24617,38,1448
0.085561000,0x0000a532,5201,62387,26065,38,1448
0.085620000,0x00004086,62387,5201,38,24617,0
0.085630000,0x00008682,62387,5201,38,24617,0
0.085642000,0x0000e7f3,62387,5201,38,27513,0
0.085646000,0x0000991f,62387,5201,38,27513,0
0.085649000,0x0000a533,5201,62387,27513,38,1448
0.085751000,0x0000a534,5201,62387,28961,38,1448
0.085753000,0x0000a535,5201,62387,30409,38,1448
0.085771000,0x000067ec,62387,5201,38,30409,0
0.085794000,0x00009816,62387,5201,38,31857,0
0.085886000,0x0000a536,5201,62387,31857,38,1448
0.085888000,0x0000a537,5201,62387,33305,38,1448
0.085916000,0x000043c5,62387,5201,38,34753,0
0.085930000,0x0000e2d1,62387,5201,38,34753,0
0.086030000,0x0000a538,5201,62387,34753,38,1448
0.086032000,0x0000a539,5201,62387,36201,38,1448
0.086054000,0x00007272,62387,5201,38,37649,0
0.086061000,0x0000c5cd,62387,5201,38,37649,0
0.086177000,0x0000a53a,5201,62387,37649,38,1448
0.086180000,0x0000a53b,5201,62387,39097,38,1448
0.086201000,0x00006297,62387,5201,38,40545,0
0.086206000,0x0000c725,62387,5201,38,40545,0
0.086405000,0x0000a53c,5201,62387,40545,38,1448
0.086407000,0x0000a53d,5201,62387,41993,38,1448
0.086431000,0x00003018,62387,5201,38,43441,0
0.086440000,0x00009743,62387,5201,38,43441,0
0.107170000,0x0000a53e,5201,62387,43441,38,1448
0.107173000,0x0000a53f,5201,62387,44889,38,1448
0.107174000,0x0000a540,5201,62387,46337,38,1448
0.107176000,0x0000a541,5201,62387,47785,38,1448
0.107222000,0x00007182,62387,5201,38,46337,0
0.107244000,0x0000e296,62387,5201,38,49233,0
0.107248000,0x0000a542,5201,62387,49233,38,1448
0.107271000,0x0000fa13,62387,5201,38,50681,0
0.107410000,0x0000a543,5201,62387,50681,38,1448
0.107412000,0x0000a544,5201,62387,52129,38,1448
0.107437000,0x0000853d,62387,5201,38,53577,0
0.107456000,0x0000a28e,62387,5201,38,53577,0
0.108945000,0x0000a545,5201,62387,53577,38,1448
0.113611000,0x0000a546,5201,62387,55025,38,1448
0.113667000,0x00009892,62387,5201,38,56473,0
0.113674000,0x0000a547,5201,62387,56473,38,1448
0.113676000,0x0000a548,5201,62387,57921,38,1448
0.113678000,0x0000a549,5201,62387,59369,38,1448
0.113709000,0x0000b626,62387,5201,38,59369,0
0.113746000,0x00008f54,62387,5201,38,60817,0
0.113958000,0x0000a54a,5201,62387,60817,38,1448
0.113960000,0x0000a54b,5201,62387,62265,38,1448
0.113962000,0x0000a54c,5201,62387,63713,38,1448
0.113964000,0x0000a54d,5201,62387,65161,38,1448
0.113994000,0x000045b6,62387,5201,38,63713,0
0.114007000,0x0000523a,62387,5201,38,66609,0
0.114010000,0x0000a54e,5201,62387,66609,38,1448
0.114028000,0x0000acaf,62387,5201,38,68057,0
0.114140000,0x0000a54f,5201,62387,68057,38,1448
0.114142000,0x0000a550,5201,62387,69505,38,1448
0.114143000,0x0000a551,5201,62387,70953,38,1448
0.114169000,0x00006a79,62387,5201,38,70953,0
0.114174000,0x0000cb62,62387,5201,38,70953,0
0.114316000,0x0000a552,5201,62387,72401,38,1448
0.114340000,0x0000fbe6,62387,5201,38,73849,0
0.114583000,0x0000a553,5201,62387,73849,38,1448
0.114586000,0x0000a554,5201,62387,75297,38,1448
0.114588000,0x0000a555,5201,62387,76745,38,1448
0.114614000,0x000020d6,62387,5201,38,76745,0
0.114658000,0x0000b666,62387,5201,38,78193,0
0.114941000,0x0000a556,5201,62387,78193,38,1448
0.114943000,0x0000a557,5201,62387,79641,38,1448
0.114944000,0x0000a558,5201,62387,81089,38,1448
0.114946000,0x0000a559,5201,62387,82537,38,1448
0.114963000,0x000036d9,62387,5201,38,79641,0
0.114978000,0x000012bb,62387,5201,38,82537,0
