0.000000000,0x0000f81c,59204,5201,0,0,0
0.000028000,0x00000000,5201,59204,0,1,0
0.022344000,0x00006633,59204,5201,1,1,0
0.022368000,0x0000739e,59204,5201,1,1,37
0.022374000,0x000080fb,5201,59204,1,38,0
0.022423000,0x000080fc,5201,59204,1,38,1
0.042811000,0x00009778,59204,5201,38,2,4
0.047670000,0x00009201,59204,5201,38,2,0
0.086645000,0x000080fd,5201,59204,2,42,0
0.105937000,0x00003e50,59204,5201,42,2,129
0.105945000,0x000080fe,5201,59204,2,171,0
0.106001000,0x000080ff,5201,59204,2,171,1
0.126066000,0x0000037e,59204,5201,171,3,0
0.132358000,0x0000a0ff,62387,5201,0,0,0
0.132374000,0x00000000,5201,62387,0,1,0
0.154892000,0x00002e1a,62387,5201,1,1,0
0.159871000,0x00005be3,62387,5201,1,1,37
0.159882000,0x0000d381,5201,62387,1,38,0
0.160813000,0x00008100,5201,59204,3,171,1
0.160852000,0x0000d382,5201,62387,1,38,2896
0.160859000,0x0000d384,5201,62387,2897,38,2896
0.160863000,0x0000d386,5201,62387,5793,38,2896
0.160883000,0x0000d388,5201,62387,8689,38,2896
0.160894000,0x0000d38a,5201,62387,11585,38,2896
0.181894000,0x0000f86d,59204,5201,171,4,0
0.181906000,0x00008101,5201,59204,4,171,1
0.188590000,0x00005842,62387,5201,38,2897,0
0.188606000,0x0000d38c,5201,62387,14481,38,2896
0.188612000,0x0000d38e,5201,62387,17377,38,2896
0.188617000,0x00008160,62387,5201,38,8689,0
0.188623000,0x00007d46,62387,5201,38,14481,0
0.188653000,0x0000d390,5201,62387,20273,38,2896
0.188659000,0x0000d392,5201,62387,23169,38,2896
0.188676000,0x0000d394,5201,62387,26065,38,2896
0.188693000,0x0000d396,5201,62387,28961,38,2896
0.188712000,0x0000d398,5201,62387,31857,38,2896
0.188756000,0x0000d39a,5201,62387,34753,38,2896
0.188774000,0x0000d39c,5201,62387,37649,38,2896
0.188815000,0x0000d39e,5201,62387,40545,38,2896
0.202284000,0x0000633e,62387,5201,38,14481,0
0.202319000,0x000029d5,59204,5201,171,5,0
0.210195000,0x0000ba0d,62387,5201,38,20273,0
0.210200000,0x0000d3a0,5201,62387,43441,38,2896
0.210203000,0x0000d3a2,5201,62387,46337,38,2896
0.210230000,0x0000d3a4,5201,62387,49233,38,2896
0.210234000,0x0000d3a6,5201,62387,52129,38,2896
0.216165000,0x00005753,62387,5201,38,26065,0
0.216176000,0x0000d3a8,5201,62387,55025,38,2896
0.216181000,0x0000d3aa,5201,62387,57921,38,2896
0.216186000,0x000088dc,62387,5201,38,34753,0
0.216192000,0x000078d5,62387,5201,38,43441,0
0.216221000,0x0000d3ac,5201,62387,60817,38,2896
0.216226000,0x0000d3ae,5201,62387,63713,38,4344
0.216231000,0x0000d3b1,5201,62387,68057,38,4344
0.216316000,0x0000d3b4,5201,62387,72401,38,4344
0.216320000,0x0000d3b7,5201,62387,76745,38,4344
0.216349000,0x0000d3ba,5201,62387,81089,38,4344
0.216399000,0x0000d3bd,5201,62387,85433,38,4344
0.216402000,0x0000d3c0,5201,62387,89777,38,4344
0.216450000,0x0000d3c3,5201,62387,94121,38,4344
0.216504000,0x0000d3c6,5201,62387,98465,38,2896
0.232390000,0x00008ae2,62387,5201,38,55025,0
0.232395000,0x0000d3c8,5201,62387,101361,38,4344
0.232398000,0x0000d3cb,5201,62387,105705,38,4344
0.232477000,0x0000d3ce,5201,62387,110049,38,4344
0.232481000,0x0000d3d1,5201,62387,114393,38,4344
0.232514000,0x0000d3d4,5201,62387,118737,38,4344
0.237977000,0x000047cf,62387,5201,38,68057,0
0.237983000,0x0000d3d7,5201,62387,123081,38,5792
0.237986000,0x0000d3db,5201,62387,128873,38,5792
0.238045000,0x0000d3df,5201,62387,134665,38,5792
0.238109000,0x0000d3e3,5201,62387,140457,38,1448
0.238112000,0x0000d3e4,5201,62387,141905,38,5792
0.244675000,0x000074b3,62387,5201,38,79641,0
0.244685000,0x0000d3e8,5201,62387,147697,38,7240
0.244706000,0x0000d3ed,5201,62387,154937,38,7240
0.244709000,0x00000785,62387,5201,38,94121,0
0.244718000,0x00008ba2,62387,5201,38,101361,0
0.244761000,0x0000d3f2,5201,62387,162177,38,7240
0.244766000,0x0000d3f7,5201,62387,169417,38,8688
0.244822000,0x0000d3fd,5201,62387,178105,38,8688
0.244957000,0x0000d403,5201,62387,186793,38,8688
0.244962000,0x0000d409,5201,62387,195481,38,8688
0.245105000,0x0000d40f,5201,62387,204169,38,2896
0.245109000,0x0000d411,5201,62387,207065,38,8688
0.245183000,0x0000d417,5201,62387,215753,38,1448
0.254526000,0x00009465,62387,5201,38,118737,0
0.254531000,0x0000d418,5201,62387,217201,38,10136
0.254535000,0x0000d41f,5201,62387,227337,38,10136
0.254602000,0x0000d426,5201,62387,237473,38,10136
0.260003000,0x00002e7d,62387,5201,38,125977,0
0.260008000,0x0000d42d,5201,62387,247609,38,9440
0.266444000,0x0000ecea,62387,5201,38,153489,0
0.271993000,0x0000f76e,62387,5201,38,182449,0
0.271999000,0x000067de,62387,5201,38,212857,0
0.272003000,0x0000d434,5201,62387,257049,38,15176
0.272010000,0x0000d43f,5201,62387,272225,38,15928
0.272016000,0x0000d44a,5201,62387,288153,38,15928
0.272218000,0x0000d455,5201,62387,304081,38,15928
0.279900000,0x000096c3,62387,5201,38,217201,0
0.279905000,0x0000d460,5201,62387,320009,38,15928
0.280060000,0x0000d46b,5201,62387,335937,38,1448
0.285743000,0x0000ad06,62387,5201,38,238921,0
0.285754000,0x0000d46c,5201,62387,337385,38,17376
0.285763000,0x0000d478,5201,62387,354761,38,17376
0.285783000,0x00000980,62387,5201,38,257049,0
