0.000000000,0x00003fb5,62387,5201,0,0,0
0.025973000,0x00000000,5201,62387,0,1,0
0.026020000,0x000001f3,62387,5201,1,1,0
0.027841000,0x00002fa9,62387,5201,1,1,37
0.052034000,0x00005964,5201,62387,1,38,0
0.054623000,0x00005965,5201,62387,1,38,1448
0.055688000,0x00005966,5201,62387,1449,38,1448
0.055691000,0x00005967,5201,62387,2897,38,1448
0.055692000,0x00005968,5201,62387,4345,38,1448
0.055694000,0x00005969,5201,62387,5793,38,1448
0.055696000,0x0000596a,5201,62387,7241,38,1448
0.055697000,0x0000596b,5201,62387,8689,38,1448
0.055699000,0x0000596c,5201,62387,10137,38,1448
0.055701000,0x0000596d,5201,62387,11585,38,1448
0.055702000,0x0000596e,5201,62387,13033,38,1448
0.055743000,0x0000733a,62387,5201,38,2897,0
0.055768000,0x00001f59,62387,5201,38,5793,0
0.055778000,0x000015d5,62387,5201,38,8689,0
0.055788000,0x00009b2f,62387,5201,38,11585,0
0.055800000,0x0000608c,62387,5201,38,14481,0
0.076826000,0x0000a06f,62387,5201,38,14481,0
0.084488000,0x0000596f,5201,62387,14481,38,1448
0.084498000,0x00005970,5201,62387,15929,38,1448
0.084501000,0x00005971,5201,62387,17377,38,1448
0.084507000,0x00005972,5201,62387,18825,38,1448
0.084663000,0x0000b15e,62387,5201,38,17377,0
0.084769000,0x00008115,62387,5201,38,20273,0
0.084777000,0x00005973,5201,62387,20273,38,1448
0.084782000,0x00005974,5201,62387,21721,38,1448
0.084785000,0x00005975,5201,62387,23169,38,1448
0.084789000,0x00005976,5201,62387,24617,38,1448
0.084791000,0x00005977,5201,62387,26065,38,1448
0.084830000,0x00005978,5201,62387,27513,38,1448
0.084834000,0x00005979,5201,62387,28961,38,1448
0.084837000,0x0000597a,5201,62387,30409,38,1448
0.084841000,0x0000597b,5201,62387,31857,38,1448
0.084958000,0x0000ac27,62387,5201,38,23169,0
0.084980000,0x000095b8,62387,5201,38,26065,0
0.084996000,0x00003c2d,62387,5201,38,28961,0
0.085010000,0x0000d27c,62387,5201,38,31857,0
0.085016000,0x0000597c,5201,62387,33305,38,1448
0.085018000,0x0000597d,5201,62387,34753,38,1448
0.085021000,0x0000597e,5201,62387,36201,38,1448
0.085075000,0x000078a0,62387,5201,38,34753,0
0.085112000,0x00008f04,62387,5201,38,37649,0
0.085228000,0x0000597f,5201,62387,37649,38,1448
0.085231000,0x00005980,5201,62387,39097,38,1448
0.085233000,0x00005981,5201,62387,40545,38,1448
0.085235000,0x00005982,5201,62387,41993,38,1448
0.085299000,0x00004d22,62387,5201,38,40545,0
0.085334000,0x0000490b,62387,5201,38,43441,0
0.085499000,0x0000e969,62387,5201,38,43441,0
0.108169000,0x00005983,5201,62387,43441,38,1448
0.108171000,0x00005984,5201,62387,44889,38,1448
0.108173000,0x00005985,5201,62387,46337,38,1448
0.108230000,0x00006c57,62387,5201,38,46337,0
0.108239000,0x0000b850,62387,5201,38,46337,0
0.108248000,0x00005986,5201,62387,47785,38,1448
0.108259000,0x0000b3a0,62387,5201,38,49233,0
0.108292000,0x00008a7f,62387,5201,38,49233,0
0.108418000,0x00005987,5201,62387,49233,38,1448
0.108421000,0x00005988,5201,62387,50681,38,1448
0.108422000,0x00005989,5201,62387,52129,38,1448
